observed_on_details.date,species_guess,public_positional_accuracy,quality_metrics,taxon.name,geojson.coordinates,owners_identification_from_vision,identifications_count,num_identification_disagreements,location,place_guess,latitude,longitude
2021-06-24,Asian Lady Beetle,82.0,[],Harmonia axyridis,"[-1.4639639854, 53.378276825]",True,1,0,"[53.378276825, -1.4639639854]",Sheffield,53.378276825,-1.4639639854
2021-06-24,Harlekin-Marienkäfer,77.0,[],Harmonia axyridis,"[-1.4613028765, 53.3777542114]",True,2,0,"[53.3777542114, -1.4613028765]",Sheffield,53.3777542114,-1.4613028765
2021-06-24,Asian Lady Beetle,20.0,[],Harmonia axyridis,"[-0.1035411454, 51.6192412712]",,3,0,"[51.6192412712, -0.1035411454]","Hazelwood Lane, London, England, GB",51.6192412712,-0.1035411454
2021-06-24,Asian Lady Beetle,39.0,[],Harmonia axyridis,"[-1.5830466665, 54.5321904663]",True,3,0,"[54.5321904663, -1.5830466665]","Staindrop Crescent, Darlington, England, GB",54.5321904663,-1.5830466665
2021-06-24,Asian Lady Beetle,10.0,[],Harmonia axyridis,"[-2.5338912383, 51.4541153419]",False,2,0,"[51.4541153419, -2.5338912383]","Bristol BS5, UK",51.4541153419,-2.5338912383
2021-06-24,Asian Lady Beetle,5.0,[],Harmonia axyridis,"[-1.1076666667, 53.9322616667]",True,1,0,"[53.9322616667, -1.1076666667]","Teachers Close, York, England, GB",53.9322616667,-1.1076666667
2021-06-24,Asian Lady Beetle,48.0,[],Harmonia axyridis,"[-0.1715862978, 51.542055872]",True,1,0,"[51.542055872, -0.1715862978]","Winchester Road, London, England, GB",51.542055872,-0.1715862978
2021-06-24,Asian Lady Beetle,10.0,[],Harmonia axyridis,"[-0.1715943217, 51.5419664188]",False,2,0,"[51.5419664188, -0.1715943217]","Adelaide Road, London, England, GB",51.5419664188,-0.1715943217
2021-06-24,Harlekin-Marienkäfer,4.0,[],Harmonia axyridis,"[-1.9231133333, 52.4285883333]",False,2,0,"[52.4285883333, -1.9231133333]","Bournville Lane, Birmingham, England, GB",52.4285883333,-1.9231133333
2021-06-24,Asian Lady Beetle,14.0,[],Harmonia axyridis,"[-0.1755916667, 51.5136033333]",True,1,0,"[51.5136033333, -0.1755916667]","Sussex Gardens, London, England, GB",51.5136033333,-0.1755916667
2021-06-24,Asian Lady Beetle,14.0,[],Harmonia axyridis,"[-0.1756083333, 51.5135616667]",True,1,0,"[51.5135616667, -0.1756083333]","Sussex Gardens, London, England, GB",51.5135616667,-0.1756083333
2021-06-24,Asian Lady Beetle,,[],Harmonia axyridis,"[-1.7350203989, 52.4829368589]",True,1,0,"[52.4829368589, -1.7350203989]","Birmingham B37 7NF, UK",52.4829368589,-1.7350203989
2021-06-24,Asian Lady Beetle,20.0,[],Harmonia axyridis,"[-1.2622866667, 51.7422716667]",False,1,0,"[51.7422716667, -1.2622866667]","Hinksey Park Ward, Oxford, England, GB",51.7422716667,-1.2622866667
2021-06-24,Asian Lady Beetle,17.0,[],Harmonia axyridis,"[-2.3598477244, 51.3880688367]",False,2,0,"[51.3880688367, -2.3598477244]","Walcot, Bath BA1, UK",51.3880688367,-2.3598477244
2021-06-22,Harlekin-Marienkäfer,,[],Harmonia axyridis,"[0.1048796528, 51.4340537333]",False,2,0,"[51.4340537333, 0.1048796528]","Sidcup Station (Stop D), Sidcup DA14 4JP, UK",51.4340537333,0.1048796528
2021-06-23,Asian Lady Beetle,33.0,[],Harmonia axyridis,"[-2.0764317736, 51.9092353452]",False,1,0,"[51.9092353452, -2.0764317736]","Cheltenham GL50, Reino Unido",51.9092353452,-2.0764317736
2021-06-23,Asian Lady Beetle,145.0,[],Harmonia axyridis,"[-2.6092683524, 51.457139213]",,2,0,"[51.457139213, -2.6092683524]","Clifton, Bristol, UK",51.457139213,-2.6092683524
2021-06-23,Harlekin-Marienkäfer,183.0,[],Harmonia axyridis,"[-1.510931924, 53.6577635429]",True,1,0,"[53.6577635429, -1.510931924]",Pugneys Country Park,53.6577635429,-1.510931924
2021-06-23,Asian Lady Beetle,5.0,[],Harmonia axyridis,"[-0.32771977, 51.30712458]",,2,0,"[51.30712458, -0.32771977]","Leatherhead, UK",51.30712458,-0.32771977
2021-06-23,Asian Lady Beetle,6.0,[],Harmonia axyridis,"[-2.5151616667, 51.4835966667]",True,1,0,"[51.4835966667, -2.5151616667]","Grace Road, Bristol, England, GB",51.4835966667,-2.5151616667
2021-06-23,Harlekin-Marienkäfer,8.0,[],Harmonia axyridis,"[-1.5874363758, 53.1562445664]",True,1,0,"[53.1562445664, -1.5874363758]","Derbyshire, UK",53.1562445664,-1.5874363758
2021-06-23,Asian Lady Beetle,12.0,[],Harmonia axyridis,"[-1.573755, 53.4793783333]",True,1,0,"[53.4793783333, -1.573755]","Manchester Road, Sheffield, England, GB",53.4793783333,-1.573755
2021-06-23,Asian Lady Beetle,,[],Harmonia axyridis,"[1.2565362417, 52.6067187972]",False,2,0,"[52.6067187972, 1.2565362417]","Norwich NR4, UK",52.6067187972,1.2565362417
2021-06-23,Asian Lady Beetle,8.0,[],Harmonia axyridis,"[-0.783405, 52.0445778333]",True,1,0,"[52.0445778333, -0.783405]","Atkins Close, Milton Keynes, England, GB",52.0445778333,-0.783405
2021-06-23,Lady bug,4.0,[],Harmonia axyridis,"[-0.1322528333, 50.8328033333]",False,2,0,"[50.8328033333, -0.1322528333]","Parkmead, Brighton, England, GB",50.8328033333,-0.1322528333
2021-06-23,Asian Lady Beetle,30.0,[],Harmonia axyridis,"[-0.2399616667, 51.4987966667]",False,1,0,"[51.4987966667, -0.2399616667]","Goldhawk Road, London, England, GB",51.4987966667,-0.2399616667
2021-06-23,Asian Lady Beetle,19.0,[],Harmonia axyridis,"[-1.6174138784, 53.6904716492]",True,1,0,"[53.6904716492, -1.6174138784]",Dewsbury,53.6904716492,-1.6174138784
2021-06-23,Asian Lady Beetle,,[],Harmonia axyridis,"[0.0689611111, 51.479025]",False,1,0,"[51.479025, 0.0689611111]","Eglinton Road (Stop WG), London SE18 3QL, UK",51.479025,0.0689611111
2021-06-23,Asian Lady Beetle,65.0,[],Harmonia axyridis,"[-1.5623341799, 54.516204834]",True,4,1,"[54.516204834, -1.5623341799]",Darlington,54.516204834,-1.5623341799
2021-06-23,Asian Lady Beetle,3.0,[],Harmonia axyridis,"[0.7754551642, 51.9722658147]",False,1,0,"[51.9722658147, 0.7754551642]","Bures CO8 5AB, UK",51.9722658147,0.7754551642
2021-06-23,Asian Lady Beetle,17.0,[],Harmonia axyridis,"[0.1801301157, 51.2617798761]",True,1,0,"[51.2617798761, 0.1801301157]","Fenton House, Sevenoaks, England, GB",51.2617798761,0.1801301157
2021-06-23,Asian Lady Beetle,17.0,[],Harmonia axyridis,"[-0.23857, 51.4990466667]",True,1,0,"[51.4990466667, -0.23857]","Ravenscourt Park, London, England, GB",51.4990466667,-0.23857
2021-06-23,Asian Lady Beetle,65.0,[],Harmonia axyridis,"[-0.5997783333, 51.3506966667]",False,2,0,"[51.3506966667, -0.5997783333]","Alpha Road, Woking, England, GB",51.3506966667,-0.5997783333
2021-06-23,Asian Lady Beetle,7.0,[],Harmonia axyridis,"[-0.0566633333, 51.8012783333]",,2,0,"[51.8012783333, -0.0566633333]","Hertford, UK",51.8012783333,-0.0566633333
2021-06-23,Asian Lady Beetle,12.0,[],Harmonia axyridis,"[-2.8916833333, 53.4400333333]",False,2,0,"[53.4400333333, -2.8916833333]","Flint Dr, Liverpool, England, GB",53.4400333333,-2.8916833333
2021-06-23,Asian Lady Beetle,9.0,[],Harmonia axyridis,"[-1.1097888333, 50.8569716667]",False,2,0,"[50.8569716667, -1.1097888333]","James Callaghan Dr, Fareham, England, GB",50.8569716667,-1.1097888333
2021-06-23,Asian Lady Beetle,25844.0,[],Harmonia axyridis,"[-1.6850935281, 53.6580365164]",True,1,0,"[53.6580365164, -1.6850935281]","West Yorkshire, England, GB",53.6580365164,-1.6850935281
2021-06-23,Asian Lady Beetle,10.0,[],Harmonia axyridis,"[-0.9091545185, 52.2128462974]",,2,0,"[52.2128462974, -0.9091545185]","Hobby Close, Northampton, England, GB",52.2128462974,-0.9091545185
2021-06-23,Asian Lady Beetle,6.0,[],Harmonia axyridis,"[-1.5453452245, 52.784319161]",,2,0,"[52.784319161, -1.5453452245]","Midway, Swadlincote DE11, UK",52.784319161,-1.5453452245
2021-06-23,Asian Lady Beetle,117.0,[],Harmonia axyridis,"[-1.5255603567, 53.6299145221]",,0,0,"[53.6299145221, -1.5255603567]",WF4 3NH,53.6299145221,-1.5255603567
2021-06-23,Asian Lady Beetle,,[],Harmonia axyridis,"[0.1839555556, 52.1922555556]",False,1,0,"[52.1922555556, 0.1839555556]","Teversham, Cambridge, UK",52.1922555556,0.1839555556
2021-06-23,Coccinelle asiatique,65.0,[],Harmonia axyridis,"[-0.4713716667, 51.724425]",True,1,0,"[51.724425, -0.4713716667]","Rucklers Lane, Kings Langley, England, GB",51.724425,-0.4713716667
2021-06-23,Asian Lady Beetle,33.0,[],Harmonia axyridis,"[-2.5507593155, 51.5184956841]",True,1,0,"[51.5184956841, -2.5507593155]","Stoke Gifford, Bristol, UK",51.5184956841,-2.5507593155
2021-06-23,Asian Lady Beetle,10.0,[],Harmonia axyridis,"[-0.2386383333, 51.4993633333]",False,1,0,"[51.4993633333, -0.2386383333]","Ravenscourt Park, London, England, GB",51.4993633333,-0.2386383333
2021-06-22,Asian Lady Beetle,,[],Harmonia axyridis,"[-0.5583011397, 53.2088029597]",True,1,0,"[53.2088029597, -0.5583011397]","Lincoln LN6 7PQ, UK",53.2088029597,-0.5583011397
2021-06-23,Asian Lady Beetle,4.0,[],Harmonia axyridis,"[-0.2580924577, 51.6459671267]",True,1,0,"[51.6459671267, -0.2580924577]","Hertfordshire, England, GB",51.6459671267,-0.2580924577
2021-06-14,Asian Lady Beetle,,[],Harmonia axyridis,"[-0.1765035986, 51.4189682006]",False,1,0,"[51.4189682006, -0.1765035986]","Colliers Wood, London SW19, UK",51.4189682006,-0.1765035986
2021-06-22,Asian Lady Beetle,16.0,[],Harmonia axyridis,"[-0.3749866667, 51.4561]",True,2,0,"[51.4561, -0.3749866667]","Wyndham Crescent, Hounslow, England, GB",51.4561,-0.3749866667
2021-06-22,Asian Lady Beetle,65.0,[],Harmonia axyridis,"[-1.3220833333, 51.3859883333]",True,1,0,"[51.3859883333, -1.3220833333]","The Oaks, Newbury, England, GB",51.3859883333,-1.3220833333
2021-06-22,Asian Lady Beetle,34.0,[],Harmonia axyridis,"[-1.3220616667, 51.3860366667]",True,1,0,"[51.3860366667, -1.3220616667]","The Oaks, Newbury, England, GB",51.3860366667,-1.3220616667
2021-06-22,Asian Lady Beetle,16.0,[],Harmonia axyridis,"[-1.32197, 51.38613]",True,1,0,"[51.38613, -1.32197]","The Oaks, Newbury, England, GB",51.38613,-1.32197
2021-06-22,Asian Lady Beetle,5.0,[],Harmonia axyridis,"[-0.2377083333, 51.4986833333]",False,1,0,"[51.4986833333, -0.2377083333]","Ravenscourt Park, London, England, GB",51.4986833333,-0.2377083333
2021-06-22,Asian Lady Beetle,5.0,[],Harmonia axyridis,"[-0.2377133333, 51.4986716667]",False,1,0,"[51.4986716667, -0.2377133333]","Ravenscourt Park, London, England, GB",51.4986716667,-0.2377133333
2021-06-22,Asian Lady Beetle,5.0,[],Harmonia axyridis,"[-0.2377283333, 51.4985866667]",False,1,0,"[51.4985866667, -0.2377283333]","Ravenscourt Park, London, England, GB",51.4985866667,-0.2377283333
2021-06-22,Asian Lady Beetle,26100.0,[],Harmonia axyridis,"[0.1961523757, 52.0676748113]",True,1,0,"[52.0676748113, 0.1961523757]","Cambridgeshire, England, GB",52.0676748113,0.1961523757
2021-06-12,Asian Lady Beetle,,[],Harmonia axyridis,"[-1.1741066, 52.6013435997]",False,1,0,"[52.6013435997, -1.1741066]","Leicester LE3 2JG, UK",52.6013435997,-1.1741066
2021-06-22,Asian Lady Beetle,,[],Harmonia axyridis,"[-0.5204579722, 51.430767]",True,1,0,"[51.430767, -0.5204579722]","Wendover Road, Staines-upon-Thames, Staines TW18 3EQ, UK",51.430767,-0.5204579722
2021-06-22,Asian Lady Beetle,50.0,[],Harmonia axyridis,"[-0.368405, 53.75618]",True,1,0,"[53.75618, -0.368405]","Westbourne Ave, Hull, England, GB",53.75618,-0.368405
2021-06-22,Asian Lady Beetle,3768.0,[],Harmonia axyridis,"[-1.8337810412, 53.8473821444]",,2,0,"[53.8473821444, -1.8337810412]",Bingley,53.8473821444,-1.8337810412
2021-06-22,Asian Lady Beetle,25.0,[],Harmonia axyridis,"[-0.9827160566, 53.962734446]",True,2,0,"[53.962734446, -0.9827160566]","Owlwood Lane, York, England, GB",53.962734446,-0.9827160566
2021-06-22,Asian Lady Beetle,,[],Harmonia axyridis,"[-2.8255976, 51.3872372]",False,2,0,"[51.3872372, -2.8255976]","Yatton, Bristol BS49, UK",51.3872372,-2.8255976
2021-06-22,Asian Lady Beetle,20.0,[],Harmonia axyridis,"[-2.3573131, 51.3912942]",,2,0,"[51.3912942, -2.3573131]","Camden, Bath BA1, UK",51.3912942,-2.3573131
2021-06-22,Asian Lady Beetle,,[],Harmonia axyridis,"[-1.8340019722, 53.846243]",True,1,0,"[53.846243, -1.8340019722]","Bingley, UK",53.846243,-1.8340019722
2021-06-22,Asian Lady Beetle,,[],Harmonia axyridis,"[-1.827223, 53.8436299722]",False,3,0,"[53.8436299722, -1.827223]","Bingley BD16 4QD, UK",53.8436299722,-1.827223
2021-06-19,Asian Lady Beetle,31.0,[],Harmonia axyridis,"[-2.1851107871, 51.8485261297]",True,2,0,"[51.8485261297, -2.1851107871]","Gloucestershire, UK",51.8485261297,-2.1851107871
2021-06-22,Asian Lady Beetle,65.0,[],Harmonia axyridis,"[-2.4903059006, 51.4720726013]",True,1,0,"[51.4720726013, -2.4903059006]",Bristol,51.4720726013,-2.4903059006
2021-06-22,Biedronka azjatycka,25844.0,[],Harmonia axyridis,"[-1.7200760812, 53.7133321448]",True,1,0,"[53.7133321448, -1.7200760812]","West Yorkshire, England, GB",53.7133321448,-1.7200760812
2021-06-22,Asian Lady Beetle,25844.0,[],Harmonia axyridis,"[-1.7429460855, 53.6834303959]",False,1,0,"[53.6834303959, -1.7429460855]","West Yorkshire, England, GB",53.6834303959,-1.7429460855
2021-06-22,Asian Lady Beetle,25844.0,[],Harmonia axyridis,"[-1.7749316858, 53.6730885761]",True,1,0,"[53.6730885761, -1.7749316858]","West Yorkshire, England, GB",53.6730885761,-1.7749316858
2021-06-22,Asian Lady Beetle,25844.0,[],Harmonia axyridis,"[-1.6307623168, 53.7611666056]",False,1,0,"[53.7611666056, -1.6307623168]","West Yorkshire, England, GB",53.7611666056,-1.6307623168
2021-06-22,Asian Lady Beetle,64.0,[],Harmonia axyridis,"[-0.556819, 53.2071142]",False,2,0,"[53.2071142, -0.556819]","Lincoln, UK",53.2071142,-0.556819
2021-06-22,Asian Lady Beetle,40.0,[],Harmonia axyridis,"[-0.5568242446, 53.2089076533]",,2,0,"[53.2089076533, -0.5568242446]","Lincoln LN6 7PQ, UK",53.2089076533,-0.5568242446
2021-06-22,Asian Lady Beetle,8.0,[],Harmonia axyridis,"[0.0110861167, 51.8521883333]",True,2,0,"[51.8521883333, 0.0110861167]","River Rib, Ware, England, GB",51.8521883333,0.0110861167
2021-06-22,Coccinelle asiatique,,[],Harmonia axyridis,"[-0.5566666667, 53.2086111111]",,2,0,"[53.2086111111, -0.5566666667]","Lincoln, UK",53.2086111111,-0.5566666667
2021-06-22,Asian Lady Beetle,8.0,[],Harmonia axyridis,"[-0.5566133333, 53.2073883333]",True,1,0,"[53.2073883333, -0.5566133333]","St Peters Ave, Lincoln, England, GB",53.2073883333,-0.5566133333
2021-06-22,Asian Lady Beetle,22.0,[],Harmonia axyridis,"[-0.5601083327, 53.209355355]",,2,0,"[53.209355355, -0.5601083327]","Rookery Court, Lincoln, England, GB",53.209355355,-0.5601083327
2021-06-22,Coccinelle asiatique,105.0,[],Harmonia axyridis,"[-0.5591582815, 53.2081527423]",,2,0,"[53.2081527423, -0.5591582815]","Boultham Ward, Lincoln, England, GB",53.2081527423,-0.5591582815
2021-06-22,Asian Lady Beetle,6.0,[],Harmonia axyridis,"[-0.5555073782, 53.2086475809]",,2,0,"[53.2086475809, -0.5555073782]","Lincolnshire, England, GB",53.2086475809,-0.5555073782
2021-06-22,Asian Lady Beetle,8.0,[],Harmonia axyridis,"[-0.5564386237, 53.2082993215]",True,4,1,"[53.2082993215, -0.5564386237]","Boultham Ward, Lincoln, England, GB",53.2082993215,-0.5564386237
2021-06-22,Asian Lady Beetle,1130.0,[],Harmonia axyridis,"[-0.5560659765, 53.2097314248]",False,2,0,"[53.2097314248, -0.5560659765]","Hall Dr, Lincoln, England, GB",53.2097314248,-0.5560659765
2021-06-22,Asian Lady Beetle,24.0,[],Harmonia axyridis,"[-0.555602013, 53.2091574461]",,2,0,"[53.2091574461, -0.555602013]","Lincolnshire, England, GB",53.2091574461,-0.555602013
2021-06-22,Asian Lady Beetle,16.0,[],Harmonia axyridis,"[-0.5586633333, 53.208375]",,2,0,"[53.208375, -0.5586633333]","Boultham Ward, Lincoln, England, GB",53.208375,-0.5586633333
2021-06-22,Coccinelle asiatique,7.0,[],Harmonia axyridis,"[-0.5609326344, 53.2063353667]",,2,0,"[53.2063353667, -0.5609326344]","Lincoln, UK",53.2063353667,-0.5609326344
2021-06-22,Asian Lady Beetle,6.0,[],Harmonia axyridis,"[-1.55123604, 54.54030812]",False,2,0,"[54.54030812, -1.55123604]","North Road, Darlington DL1 2PS, UK",54.54030812,-1.55123604
2021-06-22,Asian Lady Beetle,83.0,[],Harmonia axyridis,"[-1.6752884613, 53.9102226118]",True,1,0,"[53.9102226118, -1.6752884613]","Otley CP, Otley, England, GB",53.9102226118,-1.6752884613
2021-06-22,Asian Lady Beetle,4.0,[],Harmonia axyridis,"[-0.0251666667, 51.45063]",False,1,0,"[51.45063, -0.0251666667]","Ladywell Fields, London, England, GB",51.45063,-0.0251666667
2021-06-22,Asian Lady Beetle,4.0,[],Harmonia axyridis,"[-1.3912853399, 53.2309198418]",True,1,0,"[53.2309198418, -1.3912853399]","Calow, Chesterfield, UK",53.2309198418,-1.3912853399
2021-06-22,Asian Lady Beetle,,[],Harmonia axyridis,"[1.4061083794, 52.8415412903]",False,2,0,"[52.8415412903, 1.4061083794]",North Walsham,52.8415412903,1.4061083794
2021-06-22,Asian Lady Beetle,30.0,[],Harmonia axyridis,"[-1.5735998154, 53.8303337097]",True,1,0,"[53.8303337097, -1.5735998154]",Leeds,53.8303337097,-1.5735998154
2021-06-22,Asian Lady Beetle,,[],Harmonia axyridis,"[-1.3688186407, 51.9905776978]",True,2,0,"[51.9905776978, -1.3688186407]",Barford Saint Michael,51.9905776978,-1.3688186407
2021-06-21,Asian Lady Beetle,1810.0,[],Harmonia axyridis,"[-0.931044301, 51.7956526256]",False,2,0,"[51.7956526256, -0.931044301]","Lower Church St, Aylesbury, England, GB",51.7956526256,-0.931044301
2021-06-17,Asian Lady Beetle,9.0,[],Harmonia axyridis,"[-2.440145, 53.1098055]",,2,0,"[53.1098055, -2.440145]","Greenway, Crewe, England, GB",53.1098055,-2.440145
2021-06-21,Asian Lady Beetle,67.0,[],Harmonia axyridis,"[-1.6925660893, 52.5205725627]",False,1,0,"[52.5205725627, -1.6925660893]","Wincanton, Birmingham B46 1AL, UK",52.5205725627,-1.6925660893
2021-06-21,Asian Lady Beetle,12.0,[],Harmonia axyridis,"[0.12465, 52.1931916667]",True,1,0,"[52.1931916667, 0.12465]","Cambridge University Botanic Garden, Cambridge, England, GB",52.1931916667,0.12465
2021-06-21,Asian Lady Beetle,8.0,[],Harmonia axyridis,"[0.1247861667, 52.1931883333]",False,1,0,"[52.1931883333, 0.1247861667]","Cambridge University Botanic Garden, Cambridge, England, GB",52.1931883333,0.1247861667
2021-06-21,Harlekin-Marienkäfer,32.0,[],Harmonia axyridis,"[-1.5067379549, 53.4008922355]",False,2,0,"[53.4008922355, -1.5067379549]","Malin Bridge, Sheffield S6, UK",53.4008922355,-1.5067379549
2021-06-21,Asian Lady Beetle,21.0,[],Harmonia axyridis,"[-1.5068697184, 53.4008418617]",False,1,0,"[53.4008418617, -1.5068697184]","Malin Bridge, Sheffield S6, UK",53.4008418617,-1.5068697184
2021-06-19,Asian Lady Beetle,,[],Harmonia axyridis,"[-0.0689056972, 51.4170868333]",False,2,0,"[51.4170868333, -0.0689056972]","London SE19 2BS, UK",51.4170868333,-0.0689056972
2021-06-20,Asian Lady Beetle,31.0,[],Harmonia axyridis,"[-1.4690646093, 51.0097534369]",,2,0,"[51.0097534369, -1.4690646093]","Hampshire, UK",51.0097534369,-1.4690646093
2021-06-21,Asian Lady Beetle,45.0,[],Harmonia axyridis,"[-2.0520848, 51.8805488]",False,1,0,"[51.8805488, -2.0520848]","Horsefair St, Cheltenham, England, GB",51.8805488,-2.0520848
2021-06-19,Asian Lady Beetle,25908.0,[],Harmonia axyridis,"[-1.422753578, 53.3329011339]",False,1,0,"[53.3329011339, -1.422753578]","England, GB",53.3329011339,-1.422753578
2021-06-21,Asian Lady Beetle,,[],Harmonia axyridis,"[-1.1681416667, 53.1303444444]",True,1,0,"[53.1303444444, -1.1681416667]","Mansfield NG18, UK",53.1303444444,-1.1681416667
2021-06-19,Harlekin-Marienkäfer,977.0,[],Harmonia axyridis,"[-1.1837272036, 53.4997187682]",,1,0,"[53.4997187682, -1.1837272036]","Warmsworth, Doncaster, UK",53.4997187682,-1.1837272036
2021-06-19,Asian Lady Beetle,977.0,[],Harmonia axyridis,"[-1.1837272036, 53.4997187682]",,2,0,"[53.4997187682, -1.1837272036]","Warmsworth, Doncaster, UK",53.4997187682,-1.1837272036
2021-06-16,,15.0,[],Harmonia axyridis,"[-2.91137, 53.17402]",False,0,0,"[53.17402, -2.91137]","Marlston Ave, Chester, Lloegr, GB",53.17402,-2.91137
2021-06-21,Asian Lady Beetle,,[],Harmonia axyridis,"[-1.7895007997, 52.4961740997]",True,1,0,"[52.4961740997, -1.7895007997]","Shard End, Birmingham B34, UK",52.4961740997,-1.7895007997
2021-06-21,Asian Lady Beetle,,[],Harmonia axyridis,"[-1.7905944, 52.4959869997]",True,1,0,"[52.4959869997, -1.7905944]","Birmingham B34, UK",52.4959869997,-1.7905944
2021-06-21,Asian Lady Beetle,,[],Harmonia axyridis,"[-1.7905147997, 52.4954189997]",True,1,0,"[52.4954189997, -1.7905147997]","Rivermead Park, Birmingham B34 6HN, UK",52.4954189997,-1.7905147997
2021-06-21,Asian Lady Beetle,,[],Harmonia axyridis,"[-1.7902669, 52.4953764997]",True,1,0,"[52.4953764997, -1.7902669]","Rivermead Park, Birmingham B34 6HN, UK",52.4953764997,-1.7902669
2021-06-21,Harlekin-Marienkäfer,3768.0,[],Harmonia axyridis,"[-1.8337810412, 53.8473821444]",False,4,1,"[53.8473821444, -1.8337810412]",Bingley,53.8473821444,-1.8337810412
2021-06-21,Asian Lady Beetle,3768.0,[],Harmonia axyridis,"[-1.8337810412, 53.8473821444]",False,1,0,"[53.8473821444, -1.8337810412]",Bingley,53.8473821444,-1.8337810412
2021-06-21,Asian Lady Beetle,,[],Harmonia axyridis,"[0.0846951975, 52.2269477842]",True,1,0,"[52.2269477842, 0.0846951975]","Girton Road, Girton, Cambridge CB3 0LY, UK",52.2269477842,0.0846951975
2021-06-19,Asian Lady Beetle,144.0,[],Harmonia axyridis,"[-1.0491184201, 53.943329211]",True,2,0,"[53.943329211, -1.0491184201]","Heslington, York YO10, UK",53.943329211,-1.0491184201
2021-06-19,Asian Lady Beetle,25813.0,[],Harmonia axyridis,"[-1.9056478839, 53.9511347388]",True,1,0,"[53.9511347388, -1.9056478839]","England, GB",53.9511347388,-1.9056478839
